Date,Open,High,Low,Close,Volume,Change Pct
2018-10-29,89450.0,90400.0,83300.0,84367.0,5147482,-2.27
2018-10-30,84800.0,87830.0,84460.0,87535.0,4871314,3.76
2018-10-31,88500.0,88970.0,86780.0,87886.0,4274282,0.4
2018-11-01,88660.0,89670.0,87660.0,88882.0,4072836,1.13
2018-11-05,89060.0,90180.0,88875.0,90041.0,3803529,1.3
2018-11-06,89635.0,89935.0,88605.0,89151.0,3839161,-0.99
2018-11-07,90220.0,90265.0,88000.0,88276.0,3930747,-0.98
2018-11-08,88585.0,89190.0,86010.0,86077.0,3706999,-2.49
2018-11-09,85630.0,86750.0,84415.0,86206.0,3827745,0.15
2018-11-12,85960.0,86720.0,85375.0,86031.0,3982276,-0.2
2018-11-13,86400.0,86500.0,84430.0,85219.0,4574311,-0.94
2018-11-14,85510.0,86300.0,84585.0,86035.0,4459534,0.96
2018-11-16,87000.0,89010.0,86465.0,88913.0,3813996,3.35
2018-11-19,88650.0,88675.0,87315.0,88195.0,3666274,-0.81
2018-11-21,86995.0,87700.0,86565.0,87587.0,3626465,-0.69
2018-11-22,87490.0,87995.0,87205.0,87774.0,2448538,0.21
2018-11-23,87485.0,87585.0,86065.0,86433.0,3416035,-1.53
2018-11-26,87200.0,87445.0,85075.0,85657.0,4254335,-0.9
2018-11-27,85955.0,88295.0,85475.0,88188.0,4149940,2.95
2018-11-28,88000.0,89725.0,87355.0,89321.0,4233856,1.28
2018-11-29,88950.0,90150.0,88435.0,89909.0,3919077,0.66
2018-11-30,89295.0,90475.0,89150.0,89863.0,3718215,-0.05
2018-12-03,91450.0,91825.0,89515.0,89800.0,4207447,-0.07
2018-12-04,89895.0,90570.0,88095.0,88766.0,4562209,-1.15
2018-12-05,88940.0,89280.0,88520.0,89122.0,3103045,0.4
2018-12-06,87680.0,88975.0,87040.0,88866.0,4422413,-0.29
2018-12-07,88950.0,90110.0,87895.0,88103.0,4529658,-0.86
2018-12-10,88000.0,88360.0,85850.0,85990.0,4772362,-2.4
2018-12-11,86485.0,87550.0,85510.0,86409.0,4642540,0.49
2018-12-12,87235.0,87970.0,86970.0,87146.0,361244,0.85
2018-12-13,88150.0,88720.0,87635.0,88655.0,4094316,1.73
2018-12-14,87800.0,89045.0,87750.0,88108.0,3579172,-0.62
2018-12-17,88210.0,88540.0,87005.0,87078.0,3873247,-1.17
2018-12-18,87320.0,88070.0,87145.0,87417.0,3946555,0.39
2018-12-19,87800.0,88835.0,85780.0,86428.0,4669817,-1.13
2018-12-20,86050.0,87310.0,85380.0,86022.0,4955590,-0.47
2018-12-21,86375.0,87265.0,85755.0,86251.0,4972890,0.27
2018-12-26,85900.0,86035.0,84410.0,85635.0,4348578,-0.71
2018-12-27,85360.0,86320.0,85215.0,85877.0,4361242,0.28
2018-12-28,87070.0,88670.0,86820.0,88520.0,3866483,3.08
2019-01-02,87800.0,92150.0,87585.0,91738.0,5225036,3.64
2019-01-03,91115.0,92165.0,90450.0,91746.0,5428641,0.01
2019-01-04,92215.0,93335.0,91355.0,92299.0,5417051,0.6
2019-01-07,92400.0,93095.0,91790.0,92165.0,5458117,-0.15
2019-01-08,92700.0,92760.0,91570.0,92654.0,5327069,0.53
2019-01-09,93090.0,94190.0,92835.0,94107.0,4898414,1.57
2019-01-10,93685.0,94540.0,93565.0,94335.0,4914762,0.24
2019-01-11,94600.0,94620.0,93760.0,94145.0,3779894,-0.2
2019-01-14,93590.0,94945.0,93545.0,94849.0,4042673,0.75
2019-01-15,95000.0,95100.0,93760.0,94299.0,4884865,-0.58
2019-01-16,94800.0,94800.0,94050.0,94653.0,4537736,0.38
2019-01-17,94410.0,96095.0,94265.0,95814.0,4698974,1.23
2019-01-18,95660.0,96795.0,95585.0,96375.0,4546496,0.59
2019-01-21,96150.0,96580.0,95130.0,96266.0,3469737,-0.11
2019-01-22,96040.0,96415.0,94900.0,95221.0,5351076,-1.09
2019-01-23,95510.0,96930.0,95500.0,96695.0,5792214,1.55
2019-01-24,96705.0,97935.0,96610.0,97794.0,4680601,1.14
2019-01-28,96530.0,96890.0,94945.0,95845.0,5468081,-1.99
2019-01-29,95620.0,97020.0,95620.0,95906.0,5032128,0.06
2019-01-30,96540.0,97420.0,96010.0,97296.0,4890773,1.45
2019-01-31,97700.0,98640.0,97450.0,97675.0,5108898,0.39
2019-02-01,97460.0,98260.0,97170.0,97935.0,4865419,0.27
2019-02-04,98465.0,98780.0,96945.0,98724.0,5733982,0.81
2019-02-05,98525.0,98730.0,97715.0,98466.0,5523659,-0.26
2019-02-06,98030.0,98085.0,94480.0,94659.0,6382476,-3.87
2019-02-07,94800.0,95725.0,93565.0,94396.0,7094199,-0.28
2019-02-08,94150.0,95620.0,93440.0,95474.0,7305378,1.14
2019-02-11,95800.0,96110.0,93745.0,94432.0,6477471,-1.09
2019-02-12,94955.0,96650.0,94955.0,96091.0,6135321,1.76
2019-02-13,96300.0,96740.0,95310.0,96082.0,392625,-0.01
2019-02-14,97075.0,99115.0,95735.0,99004.0,6642962,3.04
2019-02-15,98660.0,99215.0,97935.0,98408.0,6358442,-0.6
2019-02-18,97940.0,98090.0,97085.0,97281.0,5033112,-1.15
2019-02-19,97200.0,99150.0,97020.0,98269.0,6507603,1.02
2019-02-20,98440.0,99445.0,97200.0,97316.0,7155369,-0.97
2019-02-21,97850.0,98220.0,96525.0,97664.0,6342441,0.36
2019-02-22,98220.0,98900.0,97770.0,98634.0,5370143,0.99
2019-02-25,99110.0,99290.0,97835.0,98018.0,5659317,-0.62
2019-02-26,97800.0,98715.0,97570.0,98354.0,5438820,0.34
2019-02-27,98090.0,98515.0,97590.0,98061.0,5326363,-0.3
2019-02-28,97945.0,98235.0,95950.0,96161.0,6108249,-1.94
2019-03-01,96500.0,96790.0,94950.0,95192.0,5837619,-1.01
2019-03-06,94885.0,95490.0,94510.0,94748.0,2778481,-0.47
2019-03-07,94600.0,95195.0,94270.0,94945.0,5703086,0.21
2019-03-08,94620.0,96095.0,93810.0,95954.0,5391926,1.06
2019-03-11,96315.0,98735.0,96140.0,98449.0,5181063,2.6
2019-03-12,98340.0,98950.0,97825.0,98321.0,6049342,-0.13
2019-03-13,98750.0,99900.0,97910.0,99407.0,6127771,1.1
2019-03-14,99350.0,99650.0,98250.0,99035.0,5776427,-0.37
2019-03-15,99420.0,99925.0,98545.0,99483.0,5176833,0.45
2019-03-18,99490.0,100550.0,99350.0,100321.0,4521151,0.84
2019-03-19,100500.0,100930.0,99765.0,100012.0,5413323,-0.31
2019-03-20,99895.0,100245.0,97800.0,98399.0,6121544,-1.61
2019-03-21,97700.0,98360.0,95770.0,96957.0,6721964,-1.47
2019-03-22,95370.0,95725.0,93535.0,93842.0,6662193,-3.21
2019-03-25,92195.0,94725.0,92070.0,93937.0,6989050,0.1
2019-03-26,94745.0,95875.0,94170.0,95534.0,6982851,1.7
2019-03-27,94200.0,94550.0,90405.0,91734.0,7634894,-3.98
2019-03-28,90940.0,95190.0,90935.0,94636.0,6906837,3.16
2019-03-29,95325.0,96185.0,95015.0,95473.0,5766045,0.88
2019-04-01,96415.0,96995.0,95905.0,96171.0,4857483,0.73
2019-04-02,96600.0,96910.0,94930.0,95524.0,6341768,-0.67
2019-04-03,96620.0,96815.0,94235.0,94665.0,6831250,-0.9
2019-04-04,94990.0,96840.0,94465.0,96494.0,6769013,1.93
2019-04-05,96780.0,97685.0,96250.0,97264.0,5828297,0.8
2019-04-08,97395.0,97785.0,96800.0,97426.0,5842949,0.17
2019-04-09,97130.0,97270.0,95575.0,96271.0,6089032,-1.19
2019-04-10,97000.0,97100.0,95755.0,96014.0,6265974,-0.27
2019-04-11,95690.0,95975.0,94175.0,94850.0,6095856,-1.21
2019-04-12,93685.0,94815.0,92505.0,92922.0,7414313,-2.03
2019-04-15,93500.0,93845.0,92700.0,93144.0,7286591,0.24
2019-04-16,93350.0,95100.0,92805.0,94239.0,7072349,1.18
2019-04-17,94530.0,94980.0,92195.0,92985.0,368787,-1.33
2019-04-18,94900.0,96050.0,94140.0,95223.0,6537192,2.41
2019-04-22,95000.0,95820.0,94410.0,95347.0,6281035,0.13
2019-04-23,95700.0,97125.0,95650.0,96716.0,6633218,1.44
2019-04-24,97100.0,97210.0,94810.0,95700.0,6996274,-1.05
2019-04-25,95995.0,97260.0,94830.0,97164.0,6632300,1.53
2019-04-26,96890.0,97465.0,96260.0,96893.0,5845973,-0.28
2019-04-29,97095.0,97840.0,96675.0,96932.0,5587146,0.04
2019-04-30,97105.0,97420.0,96240.0,97025.0,5620716,0.1
2019-05-02,96355.0,96580.0,95870.0,96186.0,5528041,-0.86
2019-05-03,96370.0,96960.0,96350.0,96791.0,4210403,0.63
2019-05-06,95275.0,95660.0,95060.0,95551.0,4383523,-1.28
2019-05-07,95115.0,95325.0,93195.0,94921.0,7204129,-0.66
2019-05-08,94920.0,96895.0,94880.0,96127.0,5860384,1.27
2019-05-09,95500.0,95715.0,94325.0,95300.0,6191002,-0.86
2019-05-10,94840.0,95425.0,93630.0,94781.0,6882999,-0.54
2019-05-13,93375.0,93375.0,91010.0,92136.0,7038731,-2.79
2019-05-14,91915.0,92940.0,91840.0,92501.0,6923496,0.4
2019-05-15,91750.0,92155.0,90605.0,91715.0,6866639,-0.85
2019-05-16,91985.0,92095.0,90010.0,90327.0,7014948,-1.51
2019-05-17,89945.0,91735.0,89625.0,90436.0,7402321,0.12
2019-05-20,90130.0,92700.0,90090.0,92259.0,7158606,2.02
2019-05-21,92725.0,94975.0,92260.0,94718.0,7416304,2.67
2019-05-22,94620.0,95550.0,94165.0,94715.0,7131481,-0.0
2019-05-23,93950.0,94875.0,93515.0,94174.0,6728000,-0.57
2019-05-24,94720.0,95200.0,93645.0,93838.0,6269309,-0.36
2019-05-27,94235.0,95740.0,94195.0,95158.0,4960103,1.41
2019-05-28,95250.0,96850.0,94850.0,96561.0,7314107,1.47
2019-05-29,96045.0,97230.0,95840.0,96715.0,7104539,0.16
2019-05-30,96600.0,98180.0,96360.0,97664.0,6426990,0.98
2019-05-31,97030.0,98225.0,96870.0,97140.0,6396991,-0.54
2019-06-03,97000.0,97890.0,96530.0,97079.0,6271324,-0.06
2019-06-04,97565.0,98035.0,96670.0,97535.0,6753653,0.47
2019-06-05,97935.0,97985.0,95725.0,96192.0,6843605,-1.38
2019-06-06,96600.0,97570.0,96165.0,97285.0,6406002,1.14
2019-06-07,97400.0,98465.0,97215.0,97947.0,5603194,0.68
2019-06-10,97500.0,97925.0,96805.0,97473.0,6152253,-0.48
2019-06-11,97715.0,99115.0,97715.0,98995.0,6052727,1.56
2019-06-12,98670.0,99270.0,98220.0,98359.0,391319,-0.64
2019-06-13,99950.0,100420.0,99465.0,99799.0,6056427,1.46
2019-06-14,99555.0,99985.0,98460.0,98902.0,6070576,-0.9
2019-06-17,98615.0,99375.0,98500.0,98666.0,6057701,-0.24
2019-06-18,99280.0,100515.0,99195.0,100273.0,5000329,1.63
2019-06-19,100300.0,101430.0,99865.0,101174.0,5825658,0.9
2019-06-21,101800.0,103035.0,101775.0,102879.0,4946707,1.69
2019-06-24,102940.0,103545.0,102460.0,102950.0,5350278,0.07
2019-06-25,102740.0,102845.0,100500.0,100826.0,6546574,-2.06
2019-06-26,101490.0,101985.0,100910.0,101469.0,6064343,0.64
2019-06-27,101105.0,101850.0,100100.0,101479.0,6055135,0.01
2019-06-28,101800.0,102435.0,101230.0,101570.0,5747486,0.09
2019-07-01,102810.0,103240.0,101855.0,102017.0,5867714,0.44
2019-07-02,102010.0,102350.0,100560.0,101242.0,7536126,-0.76
2019-07-03,101250.0,102925.0,100380.0,102711.0,6602482,1.45
2019-07-04,102790.0,104730.0,102790.0,104303.0,5075503,1.55
2019-07-05,104355.0,104900.0,103290.0,104658.0,5554563,0.34
2019-07-08,104500.0,105365.0,104375.0,105137.0,5405960,0.46
2019-07-10,106075.0,107295.0,105820.0,106496.0,6363730,1.29
2019-07-11,106950.0,107165.0,105335.0,105726.0,6528198,-0.72
2019-07-12,105650.0,106230.0,104150.0,104452.0,7403535,-1.21
2019-07-15,104900.0,105270.0,103965.0,104276.0,6609762,-0.17
2019-07-16,104750.0,104960.0,103780.0,104269.0,7241212,-0.01
2019-07-17,104450.0,104930.0,104150.0,104340.0,6689588,0.07
2019-07-18,104165.0,105375.0,104065.0,105116.0,5791561,0.74
2019-07-19,105500.0,105585.0,103665.0,103892.0,6259751,-1.16
2019-07-22,104100.0,104725.0,103945.0,104275.0,5901777,0.37
2019-07-23,104625.0,104895.0,103815.0,104098.0,6333139,-0.17
2019-07-24,104105.0,104970.0,104075.0,104434.0,5731156,0.32
2019-07-25,104595.0,104840.0,102655.0,102888.0,7713599,-1.48
2019-07-26,103400.0,103640.0,102465.0,103314.0,6521326,0.41
2019-07-29,103390.0,103960.0,102720.0,103673.0,6017196,0.35
2019-07-30,103550.0,103850.0,102805.0,103129.0,6465826,-0.52
2019-07-31,103450.0,103630.0,101520.0,101967.0,7810373,-1.13
2019-08-01,102500.0,104285.0,101985.0,102307.0,8001529,0.33
2019-08-02,101600.0,103370.0,101430.0,102814.0,8092306,0.5
2019-08-05,101315.0,101425.0,99705.0,100185.0,7704104,-2.56
2019-08-06,100990.0,102415.0,100780.0,102244.0,7451698,2.06
2019-08-07,102600.0,103105.0,100500.0,102982.0,8576434,0.72
2019-08-08,103245.0,104475.0,103150.0,104300.0,7920933,1.28
2019-08-09,103950.0,104930.0,103555.0,103961.0,7525413,-0.33
2019-08-12,103000.0,103070.0,101575.0,101947.0,7608184,-1.94
2019-08-13,101410.0,103845.0,101150.0,103349.0,7687032,1.38
2019-08-14,101990.0,102180.0,100190.0,100330.0,554852,-2.92
2019-08-15,101500.0,102080.0,98935.0,99813.0,8632577,-0.52
2019-08-16,100800.0,101370.0,99875.0,100649.0,7558550,0.84
2019-08-19,101865.0,101890.0,99665.0,100168.0,7470991,-0.48
2019-08-20,100140.0,100625.0,98570.0,99994.0,7638948,-0.17
2019-08-21,100550.0,102270.0,100250.0,102084.0,7433184,2.09
2019-08-22,101895.0,102420.0,100615.0,100808.0,7097772,-1.25
2019-08-23,100950.0,100950.0,97670.0,98367.0,8466246,-2.42
2019-08-26,98895.0,99210.0,95610.0,96718.0,8011644,-1.68
2019-08-27,96670.0,98620.0,96435.0,97692.0,9204158,1.01
2019-08-28,97345.0,99050.0,96900.0,98762.0,7630335,1.1
2019-08-29,99095.0,101600.0,99095.0,101269.0,7210398,2.54
2019-08-30,101870.0,102350.0,101360.0,102221.0,7257547,0.94
2019-09-02,102140.0,102280.0,101070.0,101190.0,5237339,-1.01
2019-09-03,100845.0,102110.0,99900.0,100208.0,8719456,-0.97
2019-09-04,101695.0,101865.0,100935.0,101704.0,6587862,1.49
2019-09-05,102395.0,103870.0,102200.0,102764.0,6839100,1.04
2019-09-06,103050.0,103760.0,102940.0,103457.0,6274911,0.67
2019-09-09,104000.0,104840.0,103320.0,103655.0,6929547,0.19
2019-09-10,103500.0,104175.0,102720.0,103466.0,7857057,-0.18
2019-09-11,103845.0,104680.0,103635.0,103955.0,7017394,0.47
2019-09-12,104720.0,105225.0,104180.0,104781.0,7208055,0.79
2019-09-13,105100.0,105275.0,103630.0,103842.0,6060075,-0.9
2019-09-16,103750.0,104465.0,103115.0,103929.0,7046025,0.08
2019-09-17,103620.0,105235.0,103295.0,104951.0,6881494,0.98
2019-09-18,105255.0,105270.0,103925.0,104831.0,6849758,-0.11
2019-09-19,105565.0,106430.0,104530.0,104667.0,6646486,-0.16
2019-09-20,105150.0,105415.0,104140.0,105061.0,6962358,0.38
2019-09-23,104620.0,105025.0,104275.0,104896.0,5739220,-0.16
2019-09-24,105385.0,105445.0,103690.0,104126.0,6418865,-0.73
2019-09-25,103460.0,104810.0,103260.0,104700.0,6600090,0.55
2019-09-26,105185.0,105615.0,104540.0,105540.0,6000816,0.8
2019-09-27,105545.0,105900.0,104705.0,105344.0,6206194,-0.19
2019-09-30,105750.0,105775.0,104855.0,105139.0,5362124,-0.19
2019-10-01,105180.0,105355.0,103985.0,104157.0,6381759,-0.93
2019-10-02,103275.0,103400.0,101000.0,101149.0,7814660,-2.89
2019-10-03,101445.0,101730.0,99915.0,101456.0,8734450,0.3
2019-10-04,101175.0,102770.0,100900.0,102613.0,7624167,1.14
2019-10-07,102100.0,102565.0,100370.0,100661.0,8199178,-1.9
2019-10-08,100305.0,101490.0,99695.0,99898.0,9300719,-0.76
2019-10-09,100800.0,101690.0,100230.0,101300.0,7219887,1.4
2019-10-10,101100.0,102600.0,101080.0,101892.0,7014144,0.58
2019-10-11,103300.0,104610.0,102835.0,103837.0,7177675,1.91
2019-10-14,103330.0,104450.0,103255.0,104293.0,6027308,0.44
2019-10-15,104540.0,105135.0,104065.0,104440.0,6789438,0.14
2019-10-16,104100.0,104965.0,103420.0,104921.0,499155,0.46
2019-10-17,106330.0,106765.0,105590.0,105750.0,7632237,0.79
2019-10-18,105895.0,106300.0,105250.0,105366.0,6297362,-0.36
2019-10-21,105690.0,106960.0,105410.0,106678.0,5445419,1.25
2019-10-22,106780.0,108220.0,106635.0,107969.0,6469860,1.21
2019-10-23,107550.0,108740.0,107510.0,108180.0,6573417,0.2
2019-10-24,108500.0,108630.0,107280.0,107681.0,6711587,-0.46
2019-10-25,107900.0,108865.0,107670.0,108099.0,6385720,0.39
2019-10-28,108310.0,109130.0,107955.0,108756.0,5498813,0.61
2019-10-29,108520.0,108725.0,107895.0,108100.0,5945107,-0.6
2019-10-30,108100.0,109065.0,107125.0,109000.0,6616240,0.83
2019-10-31,108685.0,108705.0,106900.0,107885.0,6852985,-1.02
2019-11-01,107955.0,109145.0,107900.0,108782.0,6528428,0.83
2019-11-04,109710.0,109970.0,108960.0,109228.0,6526907,0.41
2019-11-05,109560.0,109920.0,108790.0,109091.0,7660331,-0.13
2019-11-06,109300.0,110330.0,107745.0,108876.0,7806536,-0.2
2019-11-07,109445.0,110290.0,109050.0,110001.0,7760858,1.03
2019-11-08,109200.0,109480.0,107540.0,107908.0,7839606,-1.9
2019-11-11,107535.0,108885.0,107165.0,108834.0,7315780,0.86
2019-11-12,108930.0,108985.0,106615.0,107146.0,8701459,-1.55
2019-11-13,106610.0,107265.0,105625.0,106589.0,8779469,-0.52
2019-11-14,106700.0,107240.0,106160.0,106944.0,6580489,0.33
2019-11-18,107850.0,108215.0,106625.0,106681.0,6522562,-0.25
2019-11-19,107100.0,107350.0,105690.0,106080.0,7192022,-0.56
2019-11-21,105810.0,107795.0,105725.0,107758.0,8205922,1.58
2019-11-22,107955.0,108945.0,107520.0,108891.0,6865205,1.05
2019-11-25,109255.0,109375.0,108365.0,108766.0,7294372,-0.11
2019-11-26,108430.0,108530.0,106645.0,107500.0,7741865,-1.16
2019-11-27,107825.0,108235.0,106450.0,108035.0,8260086,0.5
2019-11-28,107785.0,108650.0,107375.0,108539.0,5825884,0.47
2019-11-29,108300.0,109010.0,107945.0,108359.0,8399842,-0.17
2019-12-02,108315.0,109585.0,108250.0,109153.0,7967977,0.73
2019-12-03,109000.0,109680.0,108330.0,109184.0,9525433,0.03
2019-12-04,109750.0,110480.0,109355.0,110428.0,7554088,1.14
2019-12-05,110655.0,111330.0,110135.0,110775.0,8127532,0.31
2019-12-06,110945.0,111640.0,110815.0,111303.0,5696860,0.48
2019-12-09,110930.0,111570.0,110910.0,111071.0,5782572,-0.21
2019-12-10,110810.0,111330.0,110255.0,110705.0,6382181,-0.33
2019-12-11,111000.0,111285.0,110600.0,111055.0,7102100,0.32
2019-12-12,111505.0,112595.0,111380.0,112458.0,6924555,1.26
2019-12-13,112500.0,112970.0,111880.0,112665.0,8187372,0.18
2019-12-16,112970.0,113345.0,112200.0,112176.0,5786944,-0.43
2019-12-17,112395.0,112820.0,111950.0,112629.0,7360610,0.4
2019-12-18,112510.0,114110.0,112280.0,114023.0,432380,1.24
2019-12-19,114755.0,115835.0,114330.0,115728.0,6823590,1.5
2019-12-20,115630.0,116025.0,115125.0,115759.0,6607093,0.03
2019-12-23,115955.0,116410.0,115535.0,116319.0,4629508,0.48
2019-12-26,116580.0,117925.0,116235.0,117858.0,4836535,1.32
2019-12-27,117800.0,118570.0,116560.0,116938.0,7264468,-0.78
2019-12-30,116960.0,117720.0,115875.0,115952.0,6170723,-0.84
2020-01-02,117070.0,119000.0,116865.0,118982.0,7322181,2.61
2020-01-03,117410.0,119405.0,116995.0,118561.0,9013306,-0.35
2020-01-06,117790.0,118260.0,116785.0,117267.0,9677944,-1.09
2020-01-07,117760.0,117925.0,116340.0,117116.0,8799449,-0.13
2020-01-08,117205.0,117885.0,116080.0,116503.0,10303722,-0.52
2020-01-09,117240.0,117355.0,115810.0,116359.0,10068867,-0.12
2020-01-10,116815.0,117230.0,115320.0,115726.0,8567359,-0.54
2020-01-13,116330.0,117840.0,116120.0,117775.0,8681009,1.77
2020-01-14,117690.0,118100.0,116955.0,117879.0,9015578,0.09
2020-01-15,117820.0,117840.0,116525.0,116757.0,8568575,-0.95
2020-01-16,117100.0,117540.0,116230.0,116978.0,9050109,0.19
2020-01-17,117400.0,118770.0,117225.0,118728.0,6667884,1.5
2020-01-20,118605.0,119140.0,118135.0,119097.0,6832555,0.31
2020-01-21,118300.0,118900.0,117245.0,117277.0,8834506,-1.53
2020-01-22,117770.0,118625.0,117685.0,118565.0,7569358,1.1
2020-01-23,118200.0,119875.0,117115.0,119808.0,10258206,1.05
2020-01-24,119895.0,120080.0,118270.0,118558.0,10794345,-1.04
2020-01-27,116600.0,116890.0,114555.0,114618.0,10865677,-3.32
2020-01-28,115045.0,117050.0,114930.0,116779.0,10798155,1.89
2020-01-29,116990.0,117395.0,115260.0,115451.0,11070451,-1.14
2020-01-30,114260.0,115695.0,112910.0,115648.0,11961435,0.17
2020-01-31,114600.0,114685.0,113220.0,113931.0,12626067,-1.48
2020-02-03,114450.0,115500.0,113595.0,114903.0,10936740,0.85
2020-02-04,116275.0,116785.0,115570.0,115737.0,10785451,0.73
2020-02-05,116795.0,117855.0,116170.0,116274.0,10492796,0.46
2020-02-06,117000.0,117535.0,114775.0,115189.0,10929278,-0.93
2020-02-07,114875.0,115245.0,113735.0,113750.0,10199577,-1.25
2020-02-10,113655.0,114195.0,112135.0,112895.0,9826339,-0.75
2020-02-11,113735.0,115620.0,113565.0,115367.0,10921532,2.19
2020-02-12,116190.0,117250.0,115555.0,116951.0,801865,1.37
2020-02-13,116105.0,116705.0,115440.0,116303.0,10560833,-0.55
2020-02-14,116750.0,116930.0,114765.0,115021.0,9572765,-1.1
2020-02-17,115500.0,116395.0,115320.0,115939.0,7375245,0.8
2020-02-18,114850.0,115760.0,114140.0,115527.0,9135614,-0.36
2020-02-19,115950.0,117220.0,115280.0,117130.0,9365027,1.39
2020-02-20,116720.0,117180.0,114900.0,115090.0,11377650,-1.74
2020-02-21,114400.0,114510.0,113180.0,114045.0,9684063,-0.91
2020-02-26,108710.0,109135.0,105470.0,106261.0,9279459,-6.83
2020-02-27,104750.0,107185.0,103000.0,103449.0,17392440,-2.65
2020-02-28,101350.0,104920.0,100335.0,104252.0,19141566,0.78
2020-03-02,103860.0,107760.0,103090.0,107145.0,16226490,2.78
2020-03-03,107655.0,109960.0,104775.0,105612.0,17837582,-1.43
2020-03-04,107500.0,108495.0,105350.0,107677.0,14430307,1.96
2020-03-05,105800.0,106545.0,100760.0,102397.0,14792535,-4.9
2020-03-06,99090.0,99805.0,97165.0,98376.0,15398343,-3.93
2020-03-09,88540.0,90890.0,86080.0,86080.0,4897094,-12.5
2020-03-10,90665.0,92780.0,87355.0,92042.0,12517084,6.93
2020-03-11,89600.0,90680.0,80540.0,84848.0,11249393,-7.82
2020-03-12,76365.0,76365.0,72125.0,72125.0,338277,-15.0
2020-03-13,79300.0,82940.0,72510.0,82679.0,2892333,14.63
2020-03-16,74415.0,76425.0,70280.0,70376.0,3356663,-14.88
2020-03-17,70625.0,77410.0,70600.0,74726.0,5456038,6.18
2020-03-18,67255.0,70300.0,63520.0,66597.0,2508849,-10.88
2020-03-19,66150.0,70060.0,61450.0,67466.0,4707757,1.3
2020-03-20,69805.0,72385.0,65780.0,67003.0,8133013,-0.69
2020-03-23,64240.0,69965.0,61900.0,63099.0,8148760,-5.83
2020-03-24,68380.0,71700.0,66670.0,69900.0,5782298,10.78
2020-03-25,68510.0,76800.0,67740.0,74840.0,9677961,7.07
2020-03-26,73100.0,78850.0,72215.0,77721.0,10161881,3.85
2020-03-27,74760.0,75810.0,72500.0,73050.0,10117765,-6.01
2020-03-30,73400.0,75160.0,72820.0,74612.0,10195830,2.14
2020-03-31,75100.0,75485.0,71880.0,72788.0,10310565,-2.44
2020-04-01,69925.0,71570.0,68870.0,70893.0,10625357,-2.6
2020-04-02,72810.0,74040.0,71010.0,72117.0,11036750,1.73
2020-04-03,72450.0,73275.0,67710.0,69354.0,11063620,-3.83
2020-04-06,72650.0,75370.0,72150.0,74106.0,10796056,6.85
2020-04-07,77800.0,79985.0,76070.0,76279.0,13796891,2.93
2020-04-08,77050.0,79180.0,76115.0,78707.0,12376798,3.18
2020-04-09,78510.0,80470.0,77420.0,77894.0,13011716,-1.03
2020-04-13,77520.0,79345.0,76315.0,78893.0,13303853,1.28
2020-04-14,80290.0,81725.0,79800.0,79932.0,11191069,1.32
2020-04-15,78050.0,80120.0,77605.0,79397.0,989953,-0.67
2020-04-16,79950.0,80400.0,77635.0,78045.0,11772727,-1.7
2020-04-17,81000.0,81000.0,77945.0,79187.0,10812650,1.46
2020-04-20,76890.0,80455.0,76780.0,79136.0,11237363,-0.06
2020-04-22,78750.0,81500.0,78340.0,80795.0,10579972,2.1
2020-04-23,80500.0,81960.0,78700.0,79774.0,11735907,-1.26
2020-04-24,79020.0,79020.0,71800.0,75330.0,9755622,-5.57
2020-04-27,78000.0,78925.0,76420.0,78341.0,10490247,4.0
2020-04-28,79900.0,81710.0,79650.0,81473.0,10051441,4.0
2020-04-29,82160.0,84240.0,81810.0,83477.0,9141327,2.46
2020-04-30,82880.0,83070.0,79955.0,80525.0,10353747,-3.54
2020-05-04,77350.0,79360.0,77050.0,79098.0,8327032,-1.77
2020-05-05,80200.0,81290.0,79225.0,79630.0,9912857,0.67
2020-05-06,80235.0,80500.0,78110.0,79219.0,10190759,-0.52
2020-05-07,79990.0,80885.0,78105.0,78558.0,10897353,-0.83
2020-05-08,79460.0,80985.0,79100.0,80493.0,8849274,2.46
2020-05-11,79465.0,80820.0,78725.0,79026.0,9543907,-1.82
2020-05-12,79550.0,80445.0,77530.0,77916.0,10439537,-1.4
2020-05-13,79000.0,79165.0,77170.0,78011.0,10559032,0.12
2020-05-14,77520.0,79530.0,75680.0,79113.0,12318040,1.41
2020-05-15,78610.0,79700.0,77275.0,77721.0,11477319,-1.76
2020-05-18,79535.0,81635.0,79385.0,81373.0,9652567,4.7
2020-05-19,81365.0,82350.0,80565.0,80791.0,10753716,-0.72
2020-05-20,81635.0,82435.0,80920.0,81273.0,9613438,0.6
2020-05-21,81085.0,83490.0,80875.0,83104.0,10170426,2.25
2020-05-22,82995.0,84390.0,81500.0,82436.0,10275274,-0.8
2020-05-25,85245.0,86115.0,84725.0,85860.0,6918803,4.15
2020-05-26,86680.0,87445.0,85360.0,85721.0,10501042,-0.16
2020-05-27,86775.0,88260.0,86005.0,87982.0,9835986,2.64
2020-05-28,87915.0,88210.0,86595.0,87033.0,10336698,-1.08
2020-05-29,86605.0,87625.0,85365.0,87209.0,10148118,0.2
2020-06-01,87500.0,89155.0,86670.0,88776.0,8379481,1.8
2020-06-02,89655.0,91500.0,89145.0,91164.0,8561004,2.69
2020-06-03,91525.0,93835.0,91520.0,92923.0,10458872,1.93
2020-06-04,92110.0,94270.0,91970.0,93884.0,10772458,1.03
